date,gross_return,cost,net_return,turnover,equity
2012-12-11,0.005058442936688692,0.0,0.005058442936688692,0.0,1.1158959155796468
2012-12-12,-0.004184529244918751,0.0,-0.004184529244918751,0.0,1.1112264164866184
2012-12-13,-0.008250060229244007,1.4285714285714285e-05,-0.008264345943529722,0.07142857142857142,1.102042856959184
2012-12-14,0.001532397902468198,0.0,0.001532397902468198,0.0,1.1037316251216183
2012-12-17,0.005675219092691046,1.4285714285714285e-05,0.005660933378405332,0.07142857142857142,1.1099797763190706
2012-12-18,0.009035610361490079,0.0,0.009035610361490079,0.0,1.1200091210870238
2012-12-19,-0.002001441009527633,2.857142857142857e-05,-0.0020300124380990617,0.14285714285714285,1.1177354886404327
2012-12-20,0.008171535490940445,2.857142857142857e-05,0.008142964062369017,0.14285714285714285,1.1268371685556662
2012-12-21,-0.010786357329859029,0.0,-0.010786357329859029,0.0,1.1146827002030582
2012-12-24,-0.0035256683756661705,1.4285714285714285e-05,-0.0035399540899518846,0.07142857142857142,1.1107367746194756
2012-12-26,-0.004147614168800201,2.857142857142857e-05,-0.004176185597371629,0.14285714285714285,1.1060981316988387
2012-12-27,0.00262306903171924,1.4285714285714285e-05,0.002608783317433526,0.07142857142857142,1.108983702052259
2012-12-28,-0.006467137232858601,0.0,-0.006467137232858601,0.0,1.1018117522620834
2012-12-31,0.015200621703309785,2.857142857142857e-05,0.015172050274738356,0.14285714285714285,1.1185284955607013
2013-01-02,0.022416984291759628,1.4285714285714285e-05,0.022402698577473915,0.07142857142857142,1.1435865522970632
2013-01-03,-0.005070182918743346,5.714285714285714e-05,-0.005127325775886203,0.2857142857142857,1.1377230114905137
2013-01-04,0.003936709772836531,1.4285714285714285e-05,0.003922424058550817,0.07142857142857142,1.142185643602751
2013-01-07,-0.003936904446998885,0.0,-0.003936904446998885,0.0,1.1376889678631532
2013-01-08,-0.005013904677232474,1.4285714285714285e-05,-0.005028190391518188,0.07142857142857142,1.1319684511264074
2013-01-09,0.005495419190895373,0.0,0.005495419190895373,0.0,1.1381890922762157
2013-01-10,0.008041686910992623,0.0,0.008041686910992623,0.0,1.147342052601808
2013-01-11,-0.002061878164761158,0.0,-0.002061878164761158,0.0,1.1449763730760363
2013-01-14,0.0009148699187792755,1.4285714285714285e-05,0.0009005842044935613,0.07142857142857142,1.146007520712147
2013-01-15,-0.0001265063342529133,1.4285714285714285e-05,-0.0001407920485386276,0.07142857142857142,1.1458461719656652
2013-01-16,-0.0008218596548974816,1.4285714285714285e-05,-0.0008361453691831959,0.07142857142857142,1.1448880779951798
2013-01-17,0.009226427127322991,0.0,0.009226427127322991,0.0,1.1554513044157433
2013-01-18,0.0027491407992479605,0.0,0.0027491407992479605,0.0,1.1586278027382568
2013-01-22,0.005236157699689007,0.0,0.005236157699689007,0.0,1.1646945606286385
2013-01-23,-0.00041938446722520977,0.0,-0.00041938446722520977,0.0,1.1642061058208493
2013-01-24,-0.003829665405873023,0.0,-0.003829665405873023,0.0,1.159747585972081
2013-01-25,0.006296533245367093,0.0,0.006296533245367093,0.0,1.1670499752033883
2013-01-28,-0.001409600876698804,0.0,-0.001409600876698804,0.0,1.1654049005351903
2013-01-29,0.005724339808305762,1.4285714285714285e-05,0.005710054094020048,0.07142857142857142,1.1720594255586823
2013-01-30,-0.008696075200864562,0.0,-0.008696075200864562,0.0,1.161867108654142
2013-01-31,-0.0009950832312563235,0.0,-0.0009950832312563235,0.0,1.160710954177372
2013-02-01,0.012800431188603568,1.4285714285714285e-05,0.012786145474317853,0.07142857142857142,1.1755519732911182
2013-02-04,-0.016985694973184813,1.4285714285714285e-05,-0.016999980687470526,0.07142857142857142,1.1555676124480512
2013-02-05,0.009634715477282008,1.4285714285714285e-05,0.009620429762996293,0.07142857142857142,1.1666846695000008
2013-02-06,0.0007611407822942149,0.0,0.0007611407822942149,0.0,1.1675726807820348
2013-02-07,-0.005240159187261173,0.0,-0.005240159187261173,0.0,1.1614544140720398
2013-02-08,0.011399231452288208,0.0,0.011399231452288208,0.0,1.1746941017593286
2013-02-11,-0.0008969476911538613,0.0,-0.0008969476911538613,0.0,1.1736404625969434
2013-02-12,0.003884052444229648,0.0,0.003884052444229648,0.0,1.1781989437043399
2013-02-13,0.003951940335190053,1.4285714285714285e-05,0.003937654620904339,0.07142857142857142,1.1828382842193617
2013-02-14,-0.0009192119112041192,0.0,-0.0009192119112041192,0.0,1.1817510051794788
2013-02-15,-0.001987044360642668,0.0,-0.001987044360642668,0.0,1.1794028135089532
2013-02-19,0.009997393782789044,0.0,0.009997393782789044,0.0,1.1911937678641316
2013-02-20,-0.018191214396095057,0.0,-0.018191214396095057,0.0,1.1695245066456228
2013-02-21,-0.014902391743374939,0.0,-0.014902391743374939,0.0,1.1520957942941124
2013-02-22,0.014324319047546828,0.0,0.014324319047546828,0.0,1.1685987820249182
2013-02-25,-0.025725489824886812,0.0,-0.025725489824886812,0.0,1.1385360059485612
2013-02-26,0.007992441352292634,0.0,0.007992441352292634,0.0,1.1476356882035788
2013-02-27,0.015437363496536316,0.0,0.015437363496536316,0.0,1.1653521574839751
2013-02-28,-0.0021165926499544757,0.0,-0.0021165926499544757,0.0,1.162885581672836
2013-03-01,0.004765557828433504,0.0,0.004765557828433504,0.0,1.1684273801601497
2013-03-04,0.0030969144353235924,0.0,0.0030969144353235924,0.0,1.172045899780395
2013-03-05,0.01675032785158021,0.0,0.01675032785158021,0.0,1.191678052858817
2013-03-06,0.001310178327434353,0.0,0.001310178327434353,0.0,1.1932393636169516
2013-03-07,0.0024631949445701774,0.0,0.0024631949445701774,0.0,1.196178544785075
2013-03-08,0.006686590135723669,0.0,0.006686590135723669,0.0,1.204176900443199
2013-03-11,0.0009086563213597242,0.0,0.0009086563213597242,0.0,1.205271083395822
2013-03-12,-0.006985332923990324,0.0,-0.006985332923990324,0.0,1.1968518636146437
2013-03-13,-0.001462958546906653,0.0,-0.001462958546906653,0.0,1.1951009189513875
2013-03-14,0.009021499603593568,0.0,0.009021499603593568,0.0,1.2058825214179618
2013-03-15,-0.003434463786555414,0.0,-0.003434463786555414,0.0,1.2017409615673116
2013-03-18,-0.009171398176442658,0.0,-0.009171398176442658,0.0,1.1907193167038368
2013-03-19,-0.006049139614717067,0.0,-0.006049139614717067,0.0,1.1835164893151549
2013-03-20,0.009662679642078629,0.0,0.009662679642078629,0.0,1.1949524300025247
2013-03-21,-0.012314653261834587,0.0,-0.012314653261834587,0.0,1.180237005162657
2013-03-22,0.008652195039290853,0.0,0.008652195039290853,0.0,1.1904486459239128
2013-03-25,-0.002784569796247447,0.0,-0.002784569796247447,0.0,1.1871337585804893
2013-03-26,0.011621642387434237,0.0,0.011621642387434237,0.0,1.2009302025887625
2013-03-27,0.0015765944624436096,0.0,0.0015765944624436096,0.0,1.202823582495945
2013-03-28,0.0030094911715708357,0.0,0.0030094911715708357,0.0,1.2064434694484236
2013-04-01,-0.00972237587055814,0.0,-0.00972237587055814,0.0,1.1947139725718658
2013-04-02,0.004351903012315901,0.0,0.004351903012315901,0.0,1.1999132519079572
2013-04-03,-0.014882590976546047,0.0,-0.014882590976546047,0.0,1.1820554337724738
2013-04-04,0.007913987518199201,0.0,0.007913987518199201,0.0,1.1914102057211688
2013-04-05,-0.0036615964988549864,1.4285714285714285e-05,-0.0036758822131407005,0.07142857142857142,1.1870307221374041
2013-04-08,0.008851498678537517,0.0,0.008851498678537517,0.0,1.1975377230057869
2013-04-09,0.0023177779207863413,2.857142857142857e-05,0.0022892064922149127,0.14285714285714285,1.200279134135964
2013-04-10,0.016716679440117278,1.4285714285714285e-05,0.016702393725831564,0.07142857142857142,1.220326668815203
2013-04-11,0.0035662757186652777,1.4285714285714285e-05,0.0035519900043795636,0.07142857142857142,1.2246612569449125
2013-04-12,-0.006535474404481013,1.4285714285714285e-05,-0.006549760118766727,0.07142857142857142,1.2166400194851759
2013-04-15,-0.03719128844880164,0.0,-0.03719128844880164,0.0,1.171391609582147
2013-04-16,0.01923501039243106,2.857142857142857e-05,0.01920643896385963,0.14285714285714285,1.1938898710343637
2013-04-17,-0.01742744960437481,2.857142857142857e-05,-0.01745602103294624,0.14285714285714285,1.1730493043345664
2013-04-18,-0.0076692069963981615,2.857142857142857e-05,-0.00769777842496959,0.14285714285714285,1.1640194307082343
2013-04-19,0.013633458596622346,2.857142857142857e-05,0.013604887168050918,0.14285714285714285,1.1798557837244388
2013-04-22,0.005489594997746442,0.0,0.005489594997746442,0.0,1.1863327141328348
2013-04-23,0.011944765625994325,0.0,0.011944765625994325,0.0,1.2005031803576012
2013-04-24,0.0037061868455586632,1.4285714285714285e-05,0.003691901131272949,0.07142857142857142,1.2049353194072603
2013-04-25,0.0035187690657778052,0.0,0.0035187690657778052,0.0,1.2091752085354537
2013-04-26,-0.004081095417377445,1.4285714285714285e-05,-0.004095381131663159,0.07142857142857142,1.2042231752015427
2013-04-29,0.011604969840550013,0.0,0.011604969840550013,0.0,1.218198148831048
2013-04-30,0.008930887356142461,1.4285714285714285e-05,0.008916601641856746,0.07142857142857142,1.2290603364450217
2013-05-01,-0.013568945358951106,1.4285714285714285e-05,-0.01358323107323682,0.07142857142857142,1.2123657258921388
2013-05-02,0.015035915388224652,0.0,0.015035915388224652,0.0,1.2305947543662366
2013-05-03,0.008301767192597889,0.0,0.008301767192597889,0.0,1.240810865525417
2013-05-06,0.004761943674224001,0.0,0.004761943674224001,0.0,1.2467195369774142
2013-05-07,0.006967040295894074,1.4285714285714285e-05,0.00695275458160836,0.07142857142857142,1.2553876719501147
2013-05-08,0.006644680430562432,1.4285714285714285e-05,0.006630394716276718,0.07142857142857142,1.2637113877370916
2013-05-09,-0.006933163814287475,0.0,-0.006933163814287475,0.0,1.25494986967193
2013-05-10,0.0040558392180958,0.0,0.0040558392180958,0.0,1.2600397445700895
2013-05-13,-0.0009904480376955618,0.0,-0.0009904480376955618,0.0,1.2587917406776616
2013-05-14,0.010601160026285668,0.0,0.010601160026285668,0.0,1.2721363933603522
2013-05-15,0.005889070638161099,0.0,0.005889070638161099,0.0,1.279628094442227
2013-05-16,-0.005311647505696364,0.0,-0.005311647505696364,0.0,1.2728311610661638
2013-05-17,0.011717254168703218,0.0,0.011717254168703218,0.0,1.2877452472942217
2013-05-20,0.001794403124974832,0.0,0.001794403124974832,0.0,1.290055981390138
2013-05-21,0.0024310054621761563,0.0,0.0024310054621761563,0.0,1.2931921145274103
2013-05-22,-0.020114169367871637,0.0,-0.020114169367871637,0.0,1.2671806293106098
2013-05-23,-0.009757922654032676,0.0,-0.009757922654032676,0.0,1.2548155787411084
2013-05-24,-0.0040855797378206915,0.0,-0.0040855797378206915,0.0,1.2496889296379021
2013-05-28,0.005527996085508118,1.4285714285714285e-05,0.005513710371222404,0.07142857142857142,1.2565793524500484
2013-05-29,-0.01303159088638777,0.0,-0.01303159088638777,0.0,1.2402041244126374
2013-05-30,0.0015516395170775171,0.0,0.0015516395170775171,0.0,1.2421284741413186
2013-05-31,-0.0150204888273968,1.4285714285714285e-05,-0.015034774541682516,0.07142857142857142,1.2234533525807996
2013-06-03,0.006383798697496834,0.0,0.006383798697496834,0.0,1.231263632499453
2013-06-04,-0.00924092180422937,0.0,-0.00924092180422937,0.0,1.2198856215511342
2013-06-05,-0.015721102565001355,0.0,-0.015721102565001355,0.0,1.2007076745771583
2013-06-06,0.012075791423895095,0.0,0.012075791423895095,0.0,1.2152071700164222
2013-06-07,0.010449225560636242,0.0,0.010449225560636242,0.0,1.2279051438388264
2013-06-10,-0.00035391538226747007,0.0,-0.00035391538226747007,0.0,1.2274705693204566
2013-06-11,-0.013878983728744512,0.0,-0.013878983728744512,0.0,1.2104345252613453
2013-06-12,-0.012605185649371827,0.0,-0.012605185649371827,0.0,1.1951767733540168
2013-06-13,0.021400030202664184,0.0,0.021400030202664184,0.0,1.2207535924013155
2013-06-14,-0.006064152501191886,1.4285714285714285e-05,-0.0060784382154776,0.07142857142857142,1.2133333171135818
2013-06-17,0.008412070833545227,1.4285714285714285e-05,0.008397785119259512,0.07142857142857142,1.2235226295887403
2013-06-18,0.009451218400360655,0.0,0.009451218400360655,0.0,1.235086409178767
2013-06-19,-0.02023271109025316,0.0,-0.02023271109025316,0.0,1.2100972626903548
2013-06-20,-0.03612063859198991,0.0,-0.03612063859198991,0.0,1.1663877768035602
2013-06-21,0.0009555116748008462,1.4285714285714285e-05,0.0009412259605151319,0.07142857142857142,1.1674856112591152
2013-06-24,-0.010880591424967659,1.4285714285714285e-05,-0.010894877139253373,0.07142857142857142,1.154765998962601
2013-06-25,0.008495716260735973,0.0,0.008495716260735973,0.0,1.1645765632373324
2013-06-26,0.006542210658524688,1.4285714285714285e-05,0.0065279249442389735,0.07142857142857142,1.1721788316339654
2013-06-27,0.008222770636901435,1.4285714285714285e-05,0.00820848492261572,0.07142857142857142,1.181800643900042
2013-06-28,-0.003889625081445659,1.4285714285714285e-05,-0.003903910795731373,0.07142857142857142,1.1771869996079183
2013-07-01,0.00878912137192658,1.4285714285714285e-05,0.008774835657640865,0.07142857142857142,1.187516622067789
2013-07-02,0.0037116273019847656,0.0,0.0037116273019847656,0.0,1.1919242411838167
2013-07-03,-7.902311819709827e-05,0.0,-7.902311819709827e-05,0.0,1.1918300516136235
2013-07-05,0.008448646785884981,0.0,0.008448646785884981,0.0,1.2018994027485101
2013-07-08,0.003932567355645035,0.0,0.003932567355645035,0.0,1.206625953104528
2013-07-09,0.010545026299694511,0.0,0.010545026299694511,0.0,1.219349855513909
2013-07-10,0.002698958762865625,0.0,0.002698958762865625,0.0,1.2226408304914473
2013-07-11,0.022230459482223956,0.0,0.022230459482223956,0.0,1.2498206979350002
2013-07-12,-0.0003541522525526341,0.0,-0.0003541522525526341,0.0,1.2493780711195395
2013-07-15,0.005710412193557882,0.0,0.005710412193557882,0.0,1.2565125348912243
2013-07-16,-0.00278648061027489,0.0,-0.00278648061027489,0.0,1.2530112870761825
2013-07-17,0.003828416516499202,0.0,0.003828416516499202,0.0,1.2578083361829848
2013-07-18,0.005593277148739727,0.0,0.005593277148739727,0.0,1.2648436068072515
2013-07-19,-0.0023732028872203,0.0,-0.0023732028872203,0.0,1.2618418763076944
2013-07-22,0.0034501907831157347,0.0,0.0034501907831157347,0.0,1.2661954715190806
2013-07-23,-0.003074631870738388,0.0,-0.003074631870738388,0.0,1.2623023865677634
2013-07-24,-0.008316052045787455,0.0,-0.008316052045787455,0.0,1.2518050142235442
2013-07-25,0.005561437855342023,0.0,0.005561437855342023,0.0,1.258766850017154
2013-07-26,0.0003841600773018697,0.0,0.0003841600773018697,0.0,1.2592504179875617
2013-07-29,-0.006114307172589436,0.0,-0.006114307172589436,0.0,1.2515509741247741
2013-07-30,0.0008977687605935617,0.0,0.0008977687605935617,0.0,1.2526745774916337
2013-07-31,-0.003534794504239896,0.0,-0.003534794504239896,0.0,1.2482466302795152
2013-08-01,0.01017187349335139,0.0,0.01017187349335139,0.0,1.2609436370912206
2013-08-02,0.0016077031577035245,0.0,0.0016077031577035245,0.0,1.2629708601582583
2013-08-05,0.0005706806250321352,1.4285714285714285e-05,0.0005563949107464209,0.07142857142857142,1.2636735707172713
2013-08-06,-0.0064079050244825984,0.0,-0.0064079050244825984,0.0,1.255576070494166
2013-08-07,-0.004161398402696042,0.0,-0.004161398402696042,0.0,1.2503511182399483
2013-08-08,0.004208657783814501,0.0,0.004208657783814501,0.0,1.25561341820623
2013-08-09,-0.0014051462336565068,0.0,-0.0014051462336565068,0.0,1.2538490977407089
2013-08-12,0.0009813676467748588,0.0,0.0009813676467748588,0.0,1.2550795846791696
2013-08-13,0.001612840701321323,0.0,0.001612840701321323,0.0,1.2571038281167377
2013-08-14,-0.0038846880865033846,0.0,-0.0038846880865033846,0.0,1.252220371852155
2013-08-15,-0.014673983004804127,1.4285714285714285e-05,-0.014688268719089842,0.07142857142857142,1.233827422534872
2013-08-16,-0.0023468946692611825,0.0,-0.0023468946692611825,0.0,1.2309317595341367
2013-08-19,-0.005732358699581647,0.0,-0.005732358699581647,0.0,1.22387561715378
2013-08-20,0.006902387858760524,0.0,0.006902387858760524,0.0,1.2323232813542553
2013-08-21,-0.005436174459990331,0.0,-0.005436174459990331,0.0,1.2256241570057058
2013-08-22,0.009955779553630426,0.0,0.009955779553630426,0.0,1.2378262009284589
2013-08-23,0.0043770591944332716,0.0,0.0043770591944332716,0.0,1.243244239482343
2013-08-26,-0.0014360246633806084,0.0,-0.0014360246633806084,0.0,1.2414589100918405
2013-08-27,-0.018537093387739907,0.0,-0.018537093387739907,0.0,1.2184458703384262
2013-08-28,0.0026949939932480655,0.0,0.0026949939932480655,0.0,1.2217295746400862
2013-08-29,0.005266578609166295,0.0,0.005266578609166295,0.0,1.2281639094840717
2013-08-30,-0.008104689496135964,0.0,-0.008104689496135964,0.0,1.2182100223473429
2013-09-03,0.006175745124612687,0.0,0.006175745124612687,0.0,1.2257333769536087
2013-09-04,0.008560431487079934,0.0,0.008560431487079934,0.0,1.2362261835484472
2013-09-05,0.0011936046308358267,0.0,0.0011936046308358267,0.0,1.237701748845891
2013-09-06,0.001773528844997723,0.0,0.001773528844997723,0.0,1.2398968485989734
2013-09-09,0.011226688125393878,0.0,0.011226688125393878,0.0,1.253816783825853
2013-09-10,0.007285751270390613,0.0,0.007285751270390613,0.0,1.2629517810514492
2013-09-11,0.0005308365145510791,0.0,0.0005308365145510791,0.0,1.2636222019729486
2013-09-12,-0.004230788608823224,1.4285714285714285e-05,-0.004245074323108938,0.07142857142857142,1.258258031809243
2013-09-13,0.0032399412606582173,0.0,0.0032399412606582173,0.0,1.2623347139230563
2013-09-16,0.002071028743419126,1.4285714285714285e-05,0.002056743029133412,0.07142857142857142,1.2649310120463506
2013-09-17,0.005946382134688106,0.0,0.005946382134688106,0.0,1.272452775217996
2013-09-18,0.014533101964523223,1.4285714285714285e-05,0.014518816250237508,0.07142857142857142,1.2909272832484906
2013-09-19,-0.0008308385338238664,0.0,-0.0008308385338238664,0.0,1.2898547311172033
2013-09-20,-0.012277910294410086,2.857142857142857e-05,-0.012306481722981514,0.14285714285714285,1.2739811574434081
2013-09-23,-0.001361130043575457,0.0,-0.001361130043575457,0.0,1.2722471034150629
2013-09-24,-0.0007033088565181478,2.857142857142857e-05,-0.0007318802850895764,0.14285714285714285,1.2713159708423112
2013-09-25,-0.0024648047493870074,0.0,-0.0024648047493870074,0.0,1.2681824251994074
2013-09-26,0.005448007283975399,0.0,0.005448007283975399,0.0,1.2750914922893033
2013-09-27,-0.004177844907455279,0.0,-0.004177844907455279,0.0,1.2697643577917028
2013-09-30,-0.0035580385580907493,0.0,-0.0035580385580907493,0.0,1.2652464872469906
2013-10-01,0.009059806145815062,1.4285714285714285e-05,0.009045520431529347,0.07142857142857142,1.276691300198304
2013-10-02,-0.0016411935039321033,0.0,-0.0016411935039321033,0.0,1.274596002729892
2013-10-03,-0.00955587769260145,1.4285714285714285e-05,-0.009570163406887164,0.07142857142857142,1.2623979107060017
2013-10-04,0.007428877648837737,0.0,0.007428877648837737,0.0,1.271776110328785
2013-10-07,-0.00936299665763644,0.0,-0.00936299665763644,0.0,1.2598684748585147
2013-10-08,-0.014743313728908325,0.0,-0.014743313728908325,0.0,1.2412938386765144
2013-10-09,-0.0012806288733322856,0.0,-0.0012806288733322856,0.0,1.239704201946416
2013-10-10,0.022024722484244932,0.0,0.022024722484244932,0.0,1.2670083429568382
2013-10-11,0.009039968303018404,0.0,0.009039968303018404,0.0,1.278462058216828
2013-10-14,0.006469757604692911,1.4285714285714285e-05,0.006455471890407197,0.07142857142857142,1.286715134096599
2013-10-15,-0.009077689248355067,0.0,-0.009077689248355067,0.0,1.2750347339581145
2013-10-16,0.013609050240171956,0.0,0.013609050240171956,0.0,1.292386745710515
2013-10-17,0.008601156052626948,0.0,0.008601156052626948,0.0,1.3035027657907177
2013-10-18,0.01037792131816373,1.4285714285714285e-05,0.010363635603878015,0.07142857142857142,1.31701179346402
2013-10-21,-0.0014132909871878588,1.4285714285714285e-05,-0.001427576701473573,0.07142857142857142,1.3151316581121049
2013-10-22,0.006512179757854626,1.4285714285714285e-05,0.006497894043568912,0.07142857142857142,1.3236772442798603
2013-10-23,-0.010850992869954095,0.0,-0.010850992869954095,0.0,1.3093140319400591
2013-10-24,0.0038271218237964327,1.4285714285714285e-05,0.0038128361095107186,0.07142857142857142,1.3143062317597292
2013-10-25,0.0077509048410633885,0.0,0.0077509048410633885,0.0,1.3244932942941154
2013-10-28,-0.0001345656759054023,0.0,-0.0001345656759054023,0.0,1.3243150629587366
2013-10-29,0.0021333207882411323,0.0,0.0021333207882411323,0.0,1.327140251812727
2013-10-30,-0.009912697855886903,0.0,-0.009912697855886903,0.0,1.3139847114841219
2013-10-31,-0.008109501532513361,0.0,-0.008109501532513361,0.0,1.3033289504526424
2013-11-01,-0.0005456392009674435,1.4285714285714285e-05,-0.0005599249152531578,0.07142857142857142,1.3025991841005133
2013-11-04,0.00716943732717114,0.0,0.00716943732717114,0.0,1.3119380873133462
2013-11-05,-0.008914684211497595,0.0,-0.008914684211497595,0.0,1.3002425735599117
2013-11-06,0.0012317773680541482,0.0,0.0012317773680541482,0.0,1.3018441829350031
2013-11-07,-0.01627079334523,2.857142857142857e-05,-0.01629936477380143,0.14285714285714285,1.2806249497186941
2013-11-08,0.013195495006857445,0.0,0.013195495006857445,0.0,1.297523429848364
2013-11-11,-0.0002709873830501157,0.0,-0.0002709873830501157,0.0,1.2971718173696631
2013-11-12,-0.0002959280014672795,0.0,-0.0002959280014672795,0.0,1.2967879479061892
2013-11-13,0.008371203898729347,1.4285714285714285e-05,0.008356918184443632,0.07142857142857142,1.3076250986894138
2013-11-14,0.0024363198119461654,0.0,0.0024363198119461654,0.0,1.310810891623949
2013-11-15,0.0036953076153383485,0.0,0.0036953076153383485,0.0,1.3156547410940354
2013-11-18,-0.005079119252933361,1.4285714285714285e-05,-0.005093404967219075,0.07142857142857142,1.3089535787006017
2013-11-19,-0.005195591894965402,1.4285714285714285e-05,-0.0052098776092511165,0.07142857142857142,1.3021340907593804
2013-11-20,-0.006059076113757047,0.0,-0.006059076113757047,0.0,1.2942443611931516
2013-11-21,0.01034364902401066,0.0,0.01034364902401066,0.0,1.3076315706166386
2013-11-22,0.004857540190385852,1.4285714285714285e-05,0.004843254476100138,0.07142857142857142,1.3139647630741174
2013-11-25,-0.0002822420444305189,0.0,-0.0002822420444305189,0.0,1.3135939069730778
2013-11-26,0.004367873007173594,1.4285714285714285e-05,0.00435358729288788,0.07142857142857142,1.3193127527144908
2013-11-27,0.0048802679620615986,1.4285714285714285e-05,0.0048659822477758845,0.07142857142857142,1.3257325051484639
2013-11-29,0.0023376490563675346,0.0,0.0023376490563675346,0.0,1.32883160248812
2013-12-02,-0.010761791581668383,1.4285714285714285e-05,-0.010776077295954098,0.07142857142857142,1.3145120104264014
2013-12-03,-0.004362376995002644,0.0,-0.004362376995002644,0.0,1.3087776134724627
2013-12-04,-0.0013401383597095623,1.4285714285714285e-05,-0.0013544240739952766,0.07142857142857142,1.3070049735652693
2013-12-05,-0.0019439483567763515,0.0,-0.0019439483567763515,0.0,1.3044642233946087
2013-12-06,0.009714642644085596,0.0,0.009714642644085596,0.0,1.3171366271668818
2013-12-09,0.001755727863044216,0.0,0.001755727863044216,0.0,1.3194491606426348
2013-12-10,-0.0036878443356361014,1.4285714285714285e-05,-0.0037021300499218155,0.07142857142857142,1.3145643882556757
2013-12-11,-0.018439522069747256,0.0,-0.018439522069747256,0.0,1.2903244492063313
2013-12-12,-0.003481135602912141,0.0,-0.003481135602912141,0.0,1.285832654826891
2013-12-13,0.0005404717333796138,1.4285714285714285e-05,0.0005261860190938995,0.07142857142857142,1.2865092419927553
2013-12-16,0.007337472120997842,1.4285714285714285e-05,0.007323186406712128,0.07142857142857142,1.2959305889858261
2013-12-17,-0.002807935264039472,1.4285714285714285e-05,-0.002822220978325186,0.07142857142857142,1.292273186491137
2013-12-18,0.014691279749990674,0.0,0.014691279749990674,0.0,1.3112583333872903
2013-12-19,-0.003167703057129727,1.4285714285714285e-05,-0.0031819887714154413,0.07142857142857142,1.3070859240940271
2013-12-20,0.009203465072298682,1.4285714285714285e-05,0.009189179358012967,0.07142857142857142,1.3190969710868614
2013-12-23,0.008689949370758636,1.4285714285714285e-05,0.008675663656472921,0.07142857142857142,1.330541012738283
2013-12-24,0.002052849377604653,0.0,0.002052849377604653,0.0,1.3332724130281604
2013-12-26,0.002328021200622905,1.4285714285714285e-05,0.002313735486337191,0.07142857142857142,1.336357252723138
2013-12-27,0.0005185219086224807,0.0,0.0005185219086224807,0.0,1.3370501832364217
2013-12-30,-5.543287992141151e-05,0.0,-5.543287992141151e-05,0.0,1.3369760666941655
2013-12-31,0.0045822845846017314,0.0,0.0045822845846017314,0.0,1.3431024715145596
2014-01-02,-0.02012482106316573,1.4285714285714285e-05,-0.020139106777451444,0.07142857142857142,1.3160535874276689
2014-01-03,-0.0014042879096445228,0.0,-0.0014042879096445228,0.0,1.3142054692863998
2014-01-06,-0.004005502996390012,2.857142857142857e-05,-0.0040340744249614405,0.14285714285714285,1.3089038666136072
2014-01-07,0.006913223993993364,0.0,0.006913223993993364,0.0,1.317952612230111
2014-01-08,0.0011815692365762362,0.0,0.0011815692365762362,0.0,1.3195098644919874
2014-01-09,-0.0010400795209120864,0.0,-0.0010400795209120864,0.0,1.3181374693042878
2014-01-10,0.004078176814102306,0.0,0.004078176814102306,0.0,1.323513066969404
2014-01-13,-0.01232641605549586,0.0,-0.01232641605549586,0.0,1.3071988942510537
2014-01-14,0.012193122751346716,0.0,0.012193122751346716,0.0,1.3231377308290815
2014-01-15,0.006492146360707147,0.0,0.006492146360707147,0.0,1.3317277346329977
2014-01-16,8.92205989237607e-05,0.0,8.92205989237607e-05,0.0,1.331846552179085
2014-01-17,-0.004153334104824411,0.0,-0.004153334104824411,0.0,1.3263149484715266
2014-01-21,0.0050069323945312995,0.0,0.0050069323945312995,0.0,1.3329557177523796
2014-01-22,0.0024627674922329213,0.0,0.0024627674922329213,0.0,1.3362384777626461
2014-01-23,-0.005786015266734865,0.0,-0.005786015266734865,0.0,1.328506981530313
2014-01-24,-0.02092527326891347,0.0,-0.02092527326891347,0.0,1.3007076099021317
2014-01-27,-0.00871921905465234,0.0,-0.00871921905465234,0.0,1.2893664553253419
2014-01-28,0.0053799381395671555,1.4285714285714285e-05,0.005365652425281441,0.07142857142857142,1.296284747573435
2014-01-29,-0.010726452896035115,1.4285714285714285e-05,-0.01074073861032083,0.07142857142857142,1.2823616919352028
2014-01-30,0.012723817347308177,0.0,0.012723817347308177,0.0,1.2986782278765712
2014-01-31,-0.005158790247437912,1.4285714285714285e-05,-0.005173075961723626,0.07142857142857142,1.291960066753929
2014-02-03,-0.022361722432094663,0.0,-0.022361722432094663,0.0,1.2630696143478273
2014-02-04,0.004613498678513105,2.857142857142857e-05,0.004584927249941677,0.14285714285714285,1.268860696641224
2014-02-05,-0.0057147958616451154,1.4285714285714285e-05,-0.0057290815759308295,0.07142857142857142,1.261591290201674
2014-02-06,0.0096940590731483,0.0,0.0096940590731483,0.0,1.2738212306950583
2014-02-07,0.012981275295257689,1.4285714285714285e-05,0.012966989580971974,0.07142857142857142,1.2903388573215018
2014-02-10,0.003576233200394455,1.4285714285714285e-05,0.003561947486108741,0.07142857142857142,1.2949349765705667
2014-02-11,0.009719695129534228,0.0,0.009719695129534228,0.0,1.307521349755403
2014-02-12,0.0014588425626492285,1.4285714285714285e-05,0.0014445568483635143,0.07142857142857142,1.3094101386755737
2014-02-13,0.009528237672998865,0.0,0.009528237672998865,0.0,1.3218865096883088
2014-02-14,0.003339923630888816,1.4285714285714285e-05,0.003325637916603102,0.07142857142857142,1.3262826255863744
